18,70
5,81
34,47
33,77
51,41
9,32
52,29
15,28
26,41
25,86
59,37
14,60
60,24
12,84
23,28
24,57
35,40
3,26
36,30
47,64
48,25
2,59
50,85
49,47
6,107
18,46
42,70
41,60
40,92
39,73
10,32
46,47
45,44
17,118
7,181
55,82
56,27
27,86
28,27
4,71
5,107
33,58
34,42
53,56
13,28
54,25
11,131
22,47
21,99
38,40
37,25
8,54
16,60
58,112
57,151
31,26
32,41
1,60
43,51
19,27
44,38
30,47
29,55
20,47
35,89
36,46
3,42
51,86
9,32
52,29
43,58
44,47
19,47
8,29
38,135
37,42
29,27
20,102
30,27
53,32
13,29
54,95
14,26
59,55
60,83
1,52
32,44
31,97
47,73
2,25
48,169
42,33
41,105
18,39
12,50
24,47
23,36
25,68
26,59
15,64
27,32
4,31
28,53
40,26
39,84
10,60
6,37
50,33
49,31
5,73
33,130
34,60
17,30
46,70
45,47
11,47
21,30
22,67
57,60
58,47
16,40
7,70
55,73
56,51
6,59
50,29
49,60
12,42
24,31
23,47
28,55
27,37
4,32
43,31
19,37
44,28
57,58
58,94
16,99
22,47
11,79
21,54
25,32
15,32
26,26
46,44
45,47
17,86
55,43
7,41
56,53
60,32
59,60
14,32
39,42
10,26
40,47
51,47
9,31
52,24
35,94
36,73
3,32
54,38
53,112
13,25
31,79
1,26
32,53
20,55
29,64
30,27
41,115
18,46
42,54
33,43
5,89
34,68
38,47
37,33
8,24
48,73
47,30
2,47
15,47
25,28
26,45
19,25
43,29
44,70
23,31
12,41
24,35
40,28
39,31
10,25
51,37
9,72
52,31
38,54
37,97
8,72
56,35
55,91
7,39
28,99
27,91
4,85
49,80
6,24
50,43
59,60
14,44
60,60
29,141
20,40
30,52
48,86
2,90
47,86
11,45
21,32
22,86
31,84
32,27
1,43
17,43
45,41
46,42
5,27
34,79
33,32
35,47
36,73
3,39
16,73
58,75
57,73
53,29
54,37
13,65
41,26
42,35
18,43
39,26
40,37
10,27
12,60
24,26
23,112
17,34
46,45
45,68
18,31
42,29
41,96
15,46
26,70
25,31
59,26
60,57
14,209
13,34
54,35
53,60
44,37
43,36
19,26
9,33
51,134
52,28
36,41
35,84
3,37
58,60
16,39
57,72
34,24
33,60
5,73
49,79
50,60
6,41
31,107
1,94
32,42
22,25
11,96
21,47
2,57
47,46
48,329
55,26
7,94
56,108
37,48
8,40
38,70
28,74
27,55
4,85
29,94
30,33
20,56
40,26
10,25
39,44
44,92
43,29
19,33
53,24
54,40
13,59
45,71
46,53
17,47
26,169
15,32
25,31
38,58
37,25
8,70
57,76
58,86
16,36
5,41
33,93
34,60
49,40
50,35
6,44
35,47
36,59
3,34
4,71
28,60
27,135
29,167
20,63
30,253
41,28
18,48
42,26
11,24
21,70
22,75
31,186
1,68
32,49
56,121
7,39
55,52
23,41
12,39
24,29
51,55
9,41
52,28
14,70
60,40
59,125
48,89
2,142
47,86
23,28
12,52
24,64
39,24
40,60
10,40
6,142
49,47
50,99
18,29
41,60
42,55
51,47
9,73
52,44
13,56
54,52
53,24
36,52
35,33
3,43
8,45
38,38
37,76
45,24
46,28
17,32
22,61
21,54
11,47
58,125
57,65
16,46
44,32
19,36
43,25
33,41
34,24
5,47
56,64
55,31
7,99
59,84
14,67
60,71
27,36
4,110
28,68
2,125
48,60
47,47
26,45
15,50
25,41
31,175
1,67
32,61
30,73
29,51
20,43
17,55
46,45
45,42
19,26
44,83
43,72
5,53
33,35
34,136
15,29
26,118
25,25
36,39
3,97
35,99
13,24
54,30
53,27
40,34
10,60
39,177
41,59
42,48
18,71
22,30
21,29
11,60
24,30
12,172
23,57
9,29
51,39
52,61
30,27
29,40
20,88
37,51
8,45
38,105
59,44
60,45
14,58
7,27
56,95
55,47
4,97
28,28
27,53
58,60
57,64
16,86
2,55
48,86
47,116
6,49
50,29
49,49
31,33
1,95
32,31
54,66
53,47
13,73
6,47
49,31
50,32
17,29
46,42
45,60
14,47
60,42
59,120
11,54
22,43
21,47
52,40
51,99
9,60
18,60
41,36
42,30
44,47
43,38
19,24
16,47
57,60
58,190
20,109
29,30
30,164
56,28
55,25
7,207
1,33
31,25
32,57
4,84
27,40
28,81
35,53
3,33
36,63
38,27
37,31
8,39
47,29
48,50
2,23
26,86
15,73
25,54
34,203
5,86
33,73
12,45
23,25
24,30
39,28
10,44
40,60
8,26
37,28
38,24
12,37
24,60
23,24
6,25
50,45
49,47
44,31
43,47
19,73
48,73
47,86
2,27
11,86
21,51
22,56
32,73
1,55
31,46
45,55
46,60
17,59
18,47
41,60
42,41
40,25
10,44
39,29
36,60
35,60
3,30
13,39
54,33
53,59
4,67
28,40
27,43
26,44
15,82
25,36
51,50
9,25
52,47
59,47
14,60
60,33
30,85
20,27
29,76
58,24
57,60
16,26
34,47
5,59
33,125
7,43
56,24
55,47
37,32
8,53
38,117
10,30
39,27
40,47
49,64
50,28
6,27
55,40
7,30
56,58
51,26
52,39
9,79
53,39
13,38
54,24
24,40
12,50
23,30
46,24
17,68
45,71
41,60
18,57
42,52
35,103
36,92
3,40
14,39
59,48
60,58
57,125
16,112
58,99
4,42
27,52
28,25
19,25
43,40
44,60
32,73
1,44
31,58
15,38
26,47
25,86
30,45
29,56
20,29
47,60
48,182
2,125
11,60
22,106
21,47
33,27
5,69
34,26
53,40
13,40
54,47
40,60
10,25
39,138
12,72
24,60
23,23
27,26
4,94
28,42
29,38
30,47
20,124
56,43
55,63
7,47
60,79
59,37
14,43
41,55
18,56
42,56
44,56
43,41
19,29
49,47
50,46
6,28
5,47
33,77
34,104
45,47
17,30
46,66
32,45
31,37
1,46
9,58
52,60
51,203
25,43
26,81
15,48
35,138
36,68
3,30
22,39
11,59
21,86
38,66
8,37
37,51
57,138
16,91
58,36
48,59
2,47
47,188
1,47
32,57
31,81
54,36
13,30
53,26
49,39
50,41
6,46
18,30
42,55
41,138
44,68
43,27
19,24
55,73
7,59
56,105
46,28
45,47
17,45
38,24
37,108
8,66
12,33
24,60
23,58
60,47
14,43
59,27
26,59
15,60
25,123
21,54
11,73
22,26
4,58
28,30
27,29
34,107
33,132
5,60
20,157
30,27
29,64
39,60
40,33
10,40
35,47
36,29
3,52
57,152
16,23
58,63
47,112
48,26
2,37
6,26
50,97
49,63
45,25
17,28
46,67
60,45
14,41
59,30
3,27
35,63
36,47
4,27
28,58
27,39
24,27
23,47
12,42
39,39
10,27
40,161
44,40
43,42
19,45
11,39
21,42
22,32
31,57
32,27
1,32
56,70
55,85
7,86
37,94
8,27
38,95
47,112
2,82
48,41
25,26
15,55
26,30
33,60
34,86
5,44
41,24
42,35
18,31
57,23
58,45
16,47
20,46
29,47
30,30
42,28
18,34
41,57
21,35
11,40
22,47
60,76
14,24
59,60
19,51
43,24
44,29
23,37
12,25
24,77
29,69
20,78
30,32
15,25
26,26
25,47
31,39
1,41
32,47
28,60
27,98
4,27
35,99
36,112
3,44
46,37
17,42
45,47
7,24
55,33
56,42
34,47
33,73
5,52
38,26
37,40
8,56
50,38
49,49
6,27
47,86
2,24
48,25
40,25
39,73
10,43
56,196
55,99
7,67
22,25
11,51
21,47
25,44
26,47
15,36
32,44
1,67
31,55
45,38
17,27
46,60
49,60
50,96
6,44
19,38
44,40
43,50
8,51
37,26
38,64
41,112
18,47
42,25
33,47
5,78
34,73
39,151
10,60
40,47
60,85
59,76
14,60
24,40
23,54
12,278
20,50
29,28
30,98
47,30
48,116
2,60
27,111
28,110
4,39
36,60
35,86
3,27
26,24
25,57
15,109
43,52
44,42
19,27
11,125
21,63
22,57
46,26
45,26
17,70
38,52
8,44
37,25
1,96
31,77
32,71
5,125
34,64
33,73
60,24
59,33
14,25
35,52
36,41
3,60
50,73
49,24
6,145
30,89
20,41
29,52
27,44
28,33
4,26
41,52
18,57
42,38
48,39
2,47
47,73
39,33
10,47
40,73
56,35
55,25
7,25
12,57
23,43
24,25
59,56
14,58
60,40
56,40
7,111
55,53
27,44
28,40
4,37
43,40
44,47
19,28
38,39
8,70
37,32
18,30
41,168
42,53
12,73
23,58
24,47
3,25
35,99
36,25
17,69
45,33
46,27
47,73
2,57
48,105
40,39
10,28
39,49
30,43
29,50
20,30
1,53
31,25
32,99
15,35
25,56
26,48
11,203
21,31
22,29
5,30
33,26
34,127
6,47
50,24
49,31
27,30
28,42
4,53
44,60
43,28
19,38
6,85
49,47
50,47
39,80
40,26
10,44
29,40
30,55
20,28
25,60
26,59
15,73
14,81
59,56
60,32
17,52
45,46
46,26
8,65
38,53
37,25
12,85
23,38
24,34
35,73
3,45
36,65
48,32
47,95
2,30
7,77
55,71
56,65
34,190
5,73
33,135
41,47
42,33
18,48
11,112
21,60
22,38
18,29
41,138
42,73
17,53
45,52
46,67
4,118
28,87
27,73
30,32
29,80
20,42
44,45
19,45
43,37
8,39
38,43
37,44
15,29
25,47
26,87
35,24
36,36
3,33
7,99
55,57
56,58
39,64
10,27
40,112
14,28
59,47
60,27
6,76
49,60
50,32
12,60
23,47
24,66
47,52
48,94
2,146
11,138
21,73
22,45
34,45
33,86
5,99
36,44
3,64
35,60
37,82
38,45
8,67
19,65
44,68
43,28
